Time (s),Engine RPM,Driveshaft RPM,Vehicle Speed (mph),Longitudinal G,Throttle (%),Gear
0.0,7577.175749496808,-9.287295651093912,0.06699922729183551,0.007654873450385047,100.0,1
0.02,7550.505831646649,0.9270044286322017,0.1839454697609372,0.05965779531203255,100.0,1
0.04,7595.785740328907,3.439274883889003,0.22340128461678552,0.08908659543018098,100.0,1
0.05999999999999999,7596.609085709241,1.0231644210127988,0.026827679813862332,0.10626585461190316,100.0,1
0.08,7592.359671223926,11.719109038378821,0.3309318122327646,0.1685399563144696,100.0,1
0.10000000000000002,7619.419822702535,6.381922181076134,0.37827267811449894,0.21632863743309014,100.0,1
0.12000000000000004,7621.5733570573,22.034217106841304,0.725459561000005,0.24178403830001904,100.0,1
0.14000000000000004,7596.93300837959,28.645064960174004,0.3451017668354506,0.29395634806117843,100.0,1
0.16000000000000006,7561.575513985416,8.115721718176772,0.5170614771763,0.31709884458848064,100.0,1
0.18000000000000008,7611.11106844886,49.150507541186414,0.7003726972764617,0.3491446084047774,100.0,1
0.2000000000000001,7609.996484113154,24.37832006714772,0.843425677494184,0.40541169018832657,100.0,1
0.2200000000000001,7605.569048262825,53.92257486823387,0.9716737875354597,0.4264352327925371,100.0,1
0.24000000000000013,7617.666635487546,78.10962187580655,0.8965429286943936,0.48160228987106435,100.0,1
0.2600000000000001,7579.033094263701,79.39271854426066,1.469056142577894,0.5368684226264553,100.0,1
0.28000000000000014,7636.157596951332,83.19802544111133,1.8305310362277138,0.5449023709425375,100.0,1
0.30000000000000016,7582.730300443446,100.1504656203691,1.9595597686286597,0.5912050320408614,100.0,1
0.3200000000000002,7613.486012689616,132.06882382058635,2.5998153957111856,0.6336796775483846,100.0,1
0.3400000000000002,7569.62774150056,124.41913843891584,2.605029217361926,0.6833668014028907,100.0,1
0.3600000000000002,7583.255235629139,165.74908833672404,3.1077412855503495,0.7203428321435383,100.0,1
0.3800000000000002,7627.294635641056,174.194712815271,3.2819135255458605,0.7779913638169613,100.0,1
0.40000000000000024,7595.303803185985,184.0111073019839,3.7128245510294455,0.8135434832909174,100.0,1
0.42000000000000026,7615.118606892391,208.80038204847813,3.9944621330900363,0.8489527294606866,100.0,1
0.4400000000000003,7604.2651969969465,226.24687411303356,4.539155494785536,0.8854563031434394,100.0,1
0.4600000000000003,7598.110753191997,263.2420615660042,4.741040057065317,0.9279322977698489,100.0,1
0.4800000000000003,7624.549305848788,285.1114082189084,5.223428069849684,0.9553801764468669,100.0,1
0.5000000000000003,7595.740141156266,289.4544412025345,5.637870167320237,1.0125721035355668,100.0,1
0.5200000000000004,7567.946714063857,324.9546121394712,5.9911371267354525,1.0328795574564087,100.0,1
0.5400000000000004,7585.541678344869,347.27718091504283,6.564136466020525,1.0923537699390231,100.0,1
0.5600000000000004,7609.92145111663,391.5575509260684,7.325105682384203,1.1358614250211891,100.0,1
0.5800000000000004,7607.119163914525,398.4667229920594,7.453496285958416,1.1661086460208816,100.0,1
0.6000000000000004,7571.792951495762,451.194344584965,8.078633097564357,1.202237869410381,100.0,1
0.6200000000000004,7586.961834650652,468.2257680651835,8.743587197175875,1.2480030990830977,100.0,1
0.6400000000000005,7589.52901571436,490.37050362503203,9.282714792141647,1.2553848162989942,100.0,1
0.6600000000000005,7593.421547305944,526.4674467549987,9.68774016265791,1.3270225821848556,100.0,1
0.6800000000000005,7575.233555405172,558.7416752940504,9.920329749101857,1.362866460021603,100.0,1
0.7000000000000005,7588.68932005385,589.2794477897373,10.964748286433641,1.4034937188694312,100.0,1
0.7200000000000005,7586.885011265328,635.6129600926803,11.181275988479277,1.4510653251289793,100.0,1
0.7400000000000005,7613.887598675715,661.4684860110452,12.379191430095737,1.4832523107843538,100.0,1
0.7600000000000006,7614.564183597824,691.3491268508164,12.846175098860815,1.5125979314334896,100.0,1
0.7800000000000006,7597.375411754401,744.3208661557329,13.65030774843535,1.5625859732917473,100.0,1
0.8000000000000006,7592.943283674327,772.5707442217068,14.06219205654558,1.6046755548408094,100.0,1
0.8200000000000006,7602.518637616704,821.683757370532,14.679334142641364,1.6451493391158114,100.0,1
0.8400000000000006,7585.3016480658,862.2107637566397,15.683574412166639,1.685619193672852,100.0,1
0.8600000000000007,7579.357022520986,905.3743635691043,16.389221184006587,1.7343936904491868,100.0,1
0.8800000000000007,7583.076018239337,972.2930450714002,17.087880476076432,1.7531396544696598,100.0,1
0.9000000000000007,7588.573363048514,1001.7613092786966,17.959210146655376,1.8057570045616498,100.0,1
0.9200000000000007,7579.057471603739,1049.383676612577,19.164075147441213,1.8568992969861837,100.0,1
0.9400000000000007,7602.917072063132,1080.4087135769937,19.694136859378098,1.8666538850306296,100.0,1
0.9600000000000007,7613.134882128107,1137.678263415017,20.56393053633406,1.925796466807802,100.0,1
0.9800000000000008,7571.432230585631,1194.015601782609,21.388193451914837,1.958146214980271,100.0,1
1.0000000000000007,7600.452316801889,1234.5754568853022,22.356168867032387,2.0002928961552704,100.0,1
1.0200000000000002,7596.041155685206,1301.6120256609684,22.99593487633763,2.0349519249678565,100.0,1
